;40805СП;;2.2-50Х70-2;;
;40257СП;;1.2-35Х58-1;;
;3-25х13-6;;700-40-9455;;
Механизм натяжения;50-21-134СП;;50-21-420СП;;
Колесо натяжное;50-21-138СП;;50-21-305СП;;
;700-40-2117;;700-40-7596;;
панель;50-24-258;;50-24-281сп;;
панель;50-24-259;;50-24-283-01сп;;
панель;50-24-269;;50-24-282сп;;
фильтр ткр;28с9ау;;анн;;
насос топливный с регулятором, мощность двигателя 140 л.с.;51-157-01сп;;;;
насос топливный с регулятором, мощность двигателя 170 л.с.;51-157-02сп;;;;
;кр-12д;;пп-3;;
Гидроцилиндр на ковш гусеничного погрузчика (2 штуки);;;61-50-355-02СП;;
Гидроцилиндр на стрелу гусеничного погрузчика (2 штуки);;;61-50-360-03СП;;
Пружина, не совсем взаимозаменяема, есть отличия;38441;;700-38-443/1;;
;03349;;17-03-27;;
;03349-1;;17-03-27;;
;700-40-7736СП;;700-40-9052СП;;
;700-40-7857СП;;700-40-9312СП;;
;18-14-126;;50-14-26;;
Заклёпка на тормозную ленту;;;3650;;
Заклёпка на тормозную ленту на ДЭТ;;;3629;;
Вал карданный;18-14-77-1;;50-14-23;;
Рычаг;24-14-3;;24-14-104СП;;
Накладка на диск бортового фрикциона 24-16-103;;;46167;;
Диск;738-4СП;;17-73-139СП;;
Кран;48-26-115СП;;анн;;
Входит в комплект 24-12-2 из расчёта 2 шт. 24-12-2 и 1 шт. 24-12-3;24-12-3;;;;
кран;18-26-290сп;;анн;;
кожух;50-47-108СП;;анн;;
патрубок?????????;16-05-570;;51-05-192СП;;
боковина радиатора;50-08-113СП;;50-08-157-01СП;;
боковина радиатора;50-08-114СП;;50-08-158-01СП;;
шланг;25561;;51-41-141СП;;
трубка;51-69-110СП;;анн;;
Гусеница ДЭТ;748-22-160СП отрезок 1 шт., 748-22-161СП отрезок 5 шт.;;;;
Сальник;700-40-8611СП;;2.1-68х92-4;;
Патрубок;51-05-200СП;;анн;;
Патрубок;51-05-135СП;;анн;;
Идёт в паре с 28-16-4-1;28-16-3-1;;;;
Идёт в паре с 28-16-3-1;28-16-4-1;;;;
Идёт в паре с 24-19-36;24-19-35;;;;
Идёт в паре с 24-19-35;24-19-36;;;;
Идёт в паре с 50-19-142;50-19-141;;;;
Идёт в паре с 50-19-141;50-19-142;;;;
Идёт в паре с 50-21-163;50-19-162;;;;
Идёт в паре с 50-21-162;50-19-163;;;;
Втулка;01133-П;;А57.02.003А;;
;01194;;анн;;
Сапун;01265;;01265СП;;
Втулка;01435-П;;А57.02.001;;
Крышка;01465;;анн;;
Картер;01468;;01923;;
Лапа;01478;;анн;;
Пробка;01483;;01483СП;;
Болт;01488;;анн;;
Картер;01923;;14-01-170СП;;
Крышка;01491;;анн;;
Втулка;01505;;анн;;
Палец;0186;;анн;;
Заглушка;014;;анн;;
Вкладыш;011054;;анн;;
Крышка левая;01469;;анн;;
Крышка;01489;;анн;;
;01506;;анн;;
Крышка;01852;;анн;;
Шайба;01473;;анн;;
Втулка;01435;;анн;;
;01516;;анн;;
Блок;14-01-8СП;;14-01-9СП;;
Кожух;14-01-163СП;;14-01-34;;
Картер;14-01-170СП;;анн;;
Кожух;14-01-34;;анн;;
Лапа;16-01-98;;51-01-50;;
;16-01-105;;анн;;
Блок комп.;14-01-9СП;;51-01-109СП;;
Колесо;16-01-166СП;;16-01-167СП;;
Шестерня;17-01-22;;анн;;
Блок комп.;17-01-14СП;;17-01-164СП;;
Блок двиг.;51-01-102СП;;51-01-109СП;;
Блок;51-01-111СП;;14-01-8СП;;
Труба;51-01-113СП;;анн;;
Сапун;51-01-114СП;;51-01-161СП;;
Корпус;17-01-158СП;;17-01-114;;
Кожух;59-01-13;;16-01-97;;
Крышка входит в узел 16-01-182СП;51-01-121СП;;анн;;
;16-01-128СП;;анн;;
Линейка;51-01-122СП;;анн;;
Горловина заливная;51-01-22;;анн;;
;51-01-169СП;;анн;;
Сухарик;02211;;51-02-15;;
Тяга;02223СП;;анн;;
Кронштейн;02227СП;;анн;;
Втулка;02231;;анн;;
Фиксатор;02232;;анн;;
Головка;02233;;анн;;
Ось рычага;02235;;анн;;
Рычаг;02249;;анн;;
Кронштейн;02252СП;;анн;;
Головка цилиндров;02240;;02240-01;;
Дефлектор;02204;;51-02-43;;
Дефлектор;02205;;51-02-44;;
Заглушка;0299;;анн;;
Валик;02220;;анн;;
Палец;02226;;анн;;
Штанга;02230;;анн;;
Вместе с 40843 входит в 700-40-9163;02218;;;;
Вместе с 02218 входит в 700-40-9163;40843;;;;
Головка;16-02сб109;;анн;;
Головка цилиндров;16-02-2СП;;51-02-3СП;;
Головка цилиндров;16-02-106СП;;51-02-111СП;;
Пробка стоп.;14-02-31-1;;51-02-42;;
Прокладка;16-02-30;;анн;;
Втулка;14-02-3;;51-02-41;;
Прокладка;14-02-101СП;;51-02-107-01СП;;
Прокладка;51-02-107-01СП;;51-02-110СП;;
Прокладка;51-02-107СП;;51-02-107-01СП;;
Плита;03112;;анн;;
Диск;03113;;анн;;
;03175;;анн;;
Палец;03305-1;;16-03-50;;
Палец;03305-1-Р1-1;;16-03-50;;
Палец;03328;;анн;;
Комп. поршн. колец;03712;;03712СП;;
;03712-Р1-1;;03712Р-11СП;;
;03712-Р2-1;;03712Р2-1СП;;
Втулка;03315;;51-03-28;;
Корпус;03172;;анн;;
Кольцо;03694;;анн;;
Вкладыш;03347/48РП;;анн;;
Кольцо;03372;;анн;;
Палец поршневой;03158;;03158-1;;
Поршень;14-03-9;;51-03-10;;
Болт;14-03-127СП;;анн;;
Поршневые кольца;14-03-128СП;;анн;;
Маховик;14-03-132СП;;анн;;
Шестерня;14-03-134СП;;анн;;
Маховик;14-03-141СП;;анн;;
Шатун;16-03-114СП;;51-03-112СП;;
Коленвал;16-03-150СП;;анн;;
Шайба;16-03-38;;анн;;
Вкладыши;17-03-117СП;;А23.01-54-130СБП2;;
Вкладыши;17-03-118СП;;А23.01-54-130СБП2Р1;;
Вкладыши;17-03-119Р2СП;;А23.01-54-130СБП2Р2;;
Вкладыши;17-03-120Р3СП;;А23.01-54-130СБП2Р3;;
Вкладыши;17-03-121Р4СП;;А23.01-54-130СБР4;;
Вместе с 03618 входит в маховик 16-03-111СП;16-03-30;;;;
Поршень;51-03-10;;51-03-23;;
Комплект поршневых колец;51-03-105СП;;51-03-115СП;;
Поршень;51-03-40;;51-03-39;;
Шестерня;04231;;анн;;
Толкатель;04204Р1;;анн;;
Толкатель;04204;;51-04-108СП;;
Штанга;04201;;анн;;
Штанга толкателя;04208СП;;51-04-45;;
Винт регулировочный;0484;;51-04-44;;
Винт регулировочный;04841;;51-04-44;;
Вал, входит в 14-04-116СП;14-04-115СП;;анн;;
Штанга;51-04-116СП;;анн;;
Распредвал;14-04-111-1;;анн;;
Штанга;51-04-53;;51-04-45;;
анн;14-04-38РП;;;;
Поставляется в комплекте 14-04-112СП;14-04-21-2;;;;
Подогреватель;05424;;анн;;
;05450;;анн;;
Труба;05449;;анн;;
Электрод;05458;;анн;;
Фильтр;05461;;51-25-137;;
Насос;05467;;анн;;
Крышка;05497-1СП;;анн;;
Воздухоочиститель;05551;;анн;;
Патрубок;05919;;анн;;
Электрод;05597-3;;анн;;
;05625СП;;17-05-174СП;;
Патрубок;0561СП;;анн;;
Труба;051417;;анн;;
Искрогаситель;051210СП;;анн;;
Крышка;051335;;анн;;
Хомут;051407;;анн;;
Воздухоочиститель;051262СП;;анн;;
Кассета;051300СП;;анн;;
Бачок;051306СП;;анн;;
Палец;05102;;анн;;
;05919;;анн;;
Хомут;05442;;анн;;
Шпилька;05584;;анн;;
Распылитель;05601СП;;анн;;
;051126;;анн;;
Заглушка;05647;;анн;;
Крышка;051335СП;;анн;;
Поддон;051339СП;;анн;;
;051407;;анн;;
Труба;16-05-212СП;;51-05-189СП;;
Труба;16-05-213СП;;51-05-152;;
;16-05-216СП;;анн;;
Патрубок;16-05-240СП;;51-05-139;;
Патрубок;16-05-243СП;;51-05-128СП;;
Мультициклон;16-05-320СП;;51-05-225СП;;
;16-05-523;;анн;;
Гидроцилиндр на рыхлители;50-50-225СП;;;;
Гидроцилиндр на лопату;50-50-226СП;;;;
Корпус подшипника;18-14-123;;50-14-38;;
Лабиринт;50-19-170;;50-19-156СП;;
Палец поршневой;03158;;03158-1;;
Прокладка;700-40-5019;;ок;;
Бочата;700-40-9163;;;;
Сигнал заднего хода для Т10, Т10Б;50-10-33СП;;;;
Сигнал заднего хода для Т10 с ГМТ;50-10-33-01СП;;;;
Сигнал заднего хода для Т10Б с ГМТ;50-10-33-02СП;;;;
;24-21-146СП;;50-21-306СП;;
;24-21-138СП;;50-21-305СП;;
???;50-18-116;;18360-01СП;;
???;50-18-117;;18360-01СП;;
Применяется, можно импользовать 72104, у неё на 1 зуб больше;17-76-22;;;;
Применяется, можно импользовать 17-76-22, у неё на 1 зуб меньше;72104;;;;
Втулка;7323-1;;17-73-66;;
Всё пучком;04202-1;;;;
Муфта предохранительная на ДЭТ-250;748-50-171СП;;;;
Муфта предохранительная на ДЭТ-250;748-50-193СП;;;;
Шестерня редуктора на ДЭТ-250;748-50-186СП;;;;
Насос трансмиссии на ДЭТ-250;748-60-276СП;;;;
Кронштейн (кожух бортового редуктора на ДЭТ-250 до 1994 г.в.);748-19-216СП;;;;
Кронштейн (кожух бортового редуктора на ДЭТ-250 до 1994 г.в.);748-19-266СП;;;;
Картер (кожух бортового редуктора на ДЭТ-250 до 1994 г.в.);748-19-258СП;;;;
Крышка (кожух бортового редуктора на ДЭТ-250 до 1994 г.в.);748-19-291;;;;
Крышка;11399;;50-11-114;;
Можно либо запланировать 17-74-280, либо взять из наличия 16-74-1СП;17-74-280;;16-74-1СП;;
Пара плунжерная;51-67-126СП;;Всё ОК;;
Кожух;21-15-119;;50-15-156СП;;
;18-14-4;;50-14-600;;
Всё пучком;18-14-104;;;;
Кожух;24-15-102;;50-15-156СП;;
Механизм натяжения;50-21-161СП;;50-21-420СП;;
Муфта;72116СП;;72118СП;;
;7315-1;;17-73-130СП;;
Рессора;50-20-110СП;;20-20-112СП;;
ТНВД;51-67-9-01СП;;51-67-24-01СП;;
;24-21-125;;24-21-149СП;;
;24-21-124;;24-21-148СП;;
;50-19-1;;21-19-1;;
;50-19-2;;21-19-2;;
Всё пучком;40848;;;;
???;14-02-30-3;;51-02-48;;
;700-40-2253;;51-02-47;;
Маховик с венцом;17-03-2СП;;17-03-103СП;;
Всё пучком;50-13-27;;;;
???;60-19-39;;50-19-177;;
Всё пучком;21-19-3;;;;
Всё пучком;16-01-167СП;;;;
Коронка на рыхлитель на ДЭТ-250;749-98-88;;;;
Фильтр тонкой очистки топлива;ЭФТ-75;;51-70-153СП;;
Фильтр тонкой очистки топлива;24.1117.030-01;;51-70-153СП;;
Всё пучком;06318;;;;
;06585;;06584;;
Всё пучком;06322;;;;
Всё пучком;06583;;;;
Всё пучком;67205;;;;
Всё пучком;06324;;;;
Всё пучком;06370-1;;;;
;06361-1;;51-06-40;;
Всё пучком;30211;;;;
Всё пучком;16-01-103;;;;
Всё пучком;35-12-1;;;;
Всё пучком;35-12-3;;;;
Всё пучком;21-17-21;;;;
Всё пучком;40736;;;;
;7315-1;;17-73-54;;
Всё пучком;51-54-30;;;;
;20-12-85;;20-12-129СП;;
;20-12-86;;20-12-130СП;;
Всё пучком;40849;;;;
;18-26-210СП;;50-26-407-02СП;;
Всё пучком;38333;;;;
Всё пучком;07108;;;;
Всё пучком;40811;;;;
Всё пучком;31324;;;;
Всё пучком;16-07-25;;;;
Всё пучком;16-07-23;;;;
Всё пучком;700-40-3160;;;;
Всё пучком;29-07-13;;;;
Всё пучком;51-07-6;;;;
Всё пучком;18-26-286СП;;;;
Всё пучком;48-24-109СП;;;;
Всё пучком;24-11-36;;;;
Всё пучком;24-11-39;;;;
Всё пучком;38462;;;;
Всё пучком;50-47-140СП;;;;
Всё пучком;51-06-14;;;;
Всё пучком;51-09-50;;;;
Всё пучком;60-12-8;;;;
Всё пучком;700-58-2369;;;;
Всё пучком;50-21-115;;;;
Всё пучком;700-31-2550;;;;
Всё пучком;50-19-153;;;;
Фиксатор;60-19-38;;50-19-177;;
Всё пучком;700-40-7116;;;;
Всё пучком;51-05-594;;;;
Всё пучком;50-15-19;;;;
Всё пучком;24-15-63-1;;;;
Всё пучком;50-15-52;;24-15-65-1;;
Всё пучком;50-15-53;;24-15-64-1;;
Всё пучком;50-18-7;;;;
Всё пучком;50-18-5;;;;
Коленвал на пускач;03341;;17-03-26СП;;
;50-10-695СП в комплекте с 50-10-718-01СП;;50-10-725СП;;
;16-01-152;;16-01-167СП;;
;16-01-162;;16-01-166СП;;
Болт;700-28-2527;;700-28-2625;;
Гидроцилиндр на отвал, закупается на Златоустовском экскаваторном заводе и доукомплектовывается кронштейном;748-99-572СП;;748-99-576СП;;
Гидроцилиндр на отвал, закупается на Златоустовском экскаваторном заводе и доукомплектовывается кронштейном;748-99-573СП;;748-99-577СП;;
;40210;;740-100-2024;;
Рама тележки на ДЭТ-250;748-11-244СП;;;;
Рама тележки на ДЭТ-250;748-11-244-01СП;;;;
Рыхлитель (зуб);50-50-58;;;;
Элемент фильтрующий;50-26-490СП;;ЭФМ-011;;
Всё пучком;20-12-91;;;;
Всё пучком;29-06-103СП;;;;
Всё пучком;51-09-198;;;;
;18-26-803;;анн;;
Планка;50-74-17;;50-11-72;;
Фильтр тонкой очистки топлива;51-70-159СП;;51-70-148СП;;
Всё пучком;51-04-27;;;;
Всё пучком;50-19-136СП;;;;
Хомут;17-73-127СП;;анн;;
Всё пучком;38460;;;;
Всё пучком;18-12-162СП;;;;
Кронштейн;17-74-284СП;;17-74-190СП;;
Насос;51-67-10СП;;51-67-24-01СП;;
Труба;50-26-129СП;;анн;;
;50-26-134СП;;анн;;
;50-26-135СП;;анн;;
;50-26-136СП;;анн;;
Валик;18-12-130;;50-12-688;;
Валик;18-12-131;;50-12-689;;
Прокладка;700-40-2253;;51-02-47;;
Заглушка;20-19-23;;анн;;
Всё пучком;17498;;;;
Всё пучком;50-20-16;;;;
Всё пучком;01463;;;;
Всё пучком;03134;;;;
Всё пучком;18-12-153;;;;
Всё пучком;21-15-126;;;;
Всё пучком;24-15-80;;;;
Всё пучком;35-13-11-1;;;;
;46849;;анн;;
Всё пучком;50-12-635;;;;
Всё пучком;50-13-56;;;;
Всё пучком;50-15-120СП;;;;
Гидрораспределитель;50-26-61СП;;64-26-285СП;;
;16-04-21;;51-04-27;;
Всё пучком;700-40-3323;;;;
Всё пучком;14-01-71;;;;
Всё пучком;14-01-72;;;;
Всё пучком;17-01-106;;;;
;51-05-166СП;;51-05-192СП;;
;51-05-143СП;;51-05-143-01СП;;
Всё пучком;51-05-519;;;;
Всё пучком;51-05-370СП;;;;
Всё пучком;51-07-103СП;;;;
Всё пучком;51-04-27;;;;
Всё пучком;15-11-15;;;;
Всё пучком;700-40-7420;;;;
Всё пучком;700-58-2084;;;;
;303-11А;;303-11-2;;
Всё пучком;748-21-6;;;;
Всё пучком;933.02.279;;;;
Всё пучком;70108;;;;
Всё пучком;35292;;;;
Всё пучком;50-12-643;;;;
Всё пучком;04203;;;;
Всё пучком;04205;;;;
Всё пучком;06345;;;;
Всё пучком;18357;;;;
Всё пучком;28582;;;;
Всё пучком;30209;;;;
Всё пучком;50-13-56;;;;
Всё пучком;51-09-178;;;;
Всё пучком;51-54-1;;;;
Всё пучком;51-54-12;;;;
Всё пучком;51-54-15;;;;
Всё пучком;51-54-18;;;;
Всё пучком;51-54-19;;;;
Всё пучком;51-54-20;;;;
Всё пучком;51-54-3;;;;
Всё пучком;51-54-4;;;;
Всё пучком;51-54-5;;;;
Всё пучком;60-19-9;;;;
Всё пучком;67205;;;;
Всё пучком;67225СП;;;;
Всё пучком;700-30-2032;;;;
Всё пучком;700-30-2195;;;;
Всё пучком;700-38-2777;;;;
Всё пучком;24-16-5;;;;
Всё пучком;18-14-135СП;;;;
Всё пучком;17-73-130СП;;;;
Всё пучком;18-26-422;;;;
Всё пучком;18-26-801;;;;
Всё пучком;18-26-802;;;;
Всё пучком;18-26-832;;;;
Всё пучком;37121;;;;
Всё пучком;700-40-200-16;;;;
Всё пучком;700-40-2631;;;;
Всё пучком;700-58-2414;;;;
Всё пучком;700-58-2416;;;;
Всё пучком;17-74-197СП;;;;
Всё пучком;17-74-198СП;;;;
Всё пучком;67235;;;;
Прокладка впускного коллектора;700-40-8607;;700-40-7403;;
Прокладка впускного коллектора;700-40-7903;;700-40-7403;;
Тросик штоки радиатора, выпуск прекращён в связи с закрытием выпуска шторки;18-08-191СП;;анн;;
Всё пучком;34109;;;;
Всё пучком;3,2х25.019;;;;
Всё пучком;4х32;;;;
;50-26-206СП;;50-26-407СП;;
;48-26-21СП;;50-26-407-02СП;;
КПП Т10Б;20-12-8СП;;20-12-9СП;;
;18-12-183;;18-12-150СП;;
Всё пучком;17-73-13;;;;
Всё пучком;64-82-262СП;;;;
Всё пучком;64-82-263СП;;;;
Муфта;18-26-807;;50-26-807;;
Рама тележки под рессору;50-21-258-01СП;;;;
Рама тележки под рессору;50-21-259-01СП;;;;
Рама тележки под балку;50-21-390-01СП;;;;
Рама тележки под балку;50-21-391-01СП;;;;
Цепь серийного трактора;50-22-103СП;;;;
Цепь болотника;50-22-103-02СП;;;;
Вал нижний;18-12-156СП;;24-12-105СП;;
Отдельно не поставляется;50-19-96;;20-19-124СП;;
Отдельно не поставляется;24-19-21;;24-19-114СП;;
